Book_Name,Book_Price,Book_Author,Book_Rating,Book_release_date,Book_Image
The Principles of the Muhammadan Jurisprudence,461,,3,01-Jan-21,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/41Xb-1cV4oL._AC_UY218_.jpg
Industrial Relations and Labour Laws,390,,10,01-Jan-19,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/31aRTDS-UdL._AC_UY218_.jpg
"Taxmann's Foreign Contribution Regulation Law Manual – Amended & updated text of the Foreign Contribution Regulation Laws, including FCRA, FCRR, Notifications, Guidelines, Case Laws Digest, etc.",120,,1,31-Dec-20,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71WvQtSJYfL._AC_UY218_.jpg
Public International Law : LET Q Answer Series,175,,5,26-Aug-21,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71pw8HkyFOL._AC_UY218_.jpg
Aibe - Guide To All India Bar Examination - Conducted By The Bar Council Of India / 6th Latest Edition,"1,600",,1,01-Jan-23,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61HG1AvPnwL._AC_UY218_.jpg
"When A Killer Calls: A Haunting Story of Murder, Criminal Profiling, and Justice in a Small Town: 2 (Cases of the FBI's Original Mindhunter)",643,,3,30-Nov-21,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/A1UI-5aSybL._AC_UY218_.jpg
"The Indian Succession Act, 1925 Bare Act - Latest Edition - 2023 - Universal (Lexis Nexis)","1,550",,232,01-Jan-21,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/91YFzfxbYJL._AC_UY218_.jpg
"The Employees Compensation Act, 1923 Latest 2023 EDITION Professional's",770,,2,01-Jan-15,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/615FkAfgO0L._AC_UY218_.jpg
M P Jain & S N Jain’s Principles Of Administrative Law,350,,13,01-Jan-15,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/41EvikgXnxL._AC_UY218_.jpg
ANOMALIES IN LAW & JUSTICE: Writings Related to Law & Justice,"3,390",,2,21-Aug-18,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/31erE1pAELS._AC_UY218_.jpg
"The Odisha Civil Services (Classification, Control & Appeal) Rules, 1962 With C.C.R.","3,262.00",,1,01-Jan-15,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51TqsWPwNrL._AC_UY218_.jpg
Judicial Officer's Examination Course Material (4 Vols. (Pb)),290,,"63,973",01-Jan-16,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61mDXuxfS6L._AC_UY218_.jpg
"The Advantage of Other: A Leader’s Guide to Building an Equitable, Dynamic, and Productive Workplace",586,,37,01-Jan-21,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/816-ZNQQOTL._AC_UY218_.jpg
"National Medical Commission Act, 2019 with Indian Medical Council Act, 1956, Pharmacy Act, 1948, Pharmacy Practice Regulations alongwith Allied Rules",100,,81,01-Jan-19,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61iL5RdulDL._AC_UY218_.jpg
"(2022 edition) The Motor Vehicles Act, 1988 [Universal's-New Delhi]",330,,38,01-Oct-98,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/41hL7cpWOOL._AC_UY218_.jpg
"The Right to Information Act, 2005 [2022e] [Paperback] Lexis",614,,31,01-Jan-19,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71uFmbblz2L._AC_UY218_.jpg
Dr J.J.R. Upadhyay's Administrative Law,295,,2,01-Dec-23,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81TvPsRhp+L._AC_UY218_.jpg
The Courtroom Genius By Soli J. Sorabjee & Arvind Datar [ Edition 2019 - 2020 ],"2,450",,315,29-Aug-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61Nt1t13SBL._AC_UY218_.jpg
All India Bar Examination : Solved Papers,170,,,30-Dec-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61sMQD8ZphL._AC_UY218_.jpg
"The Prevention of Corruption Act, 1988 [2021 Edn.] [Paperback] Lexis","2,200",,,01-Jan-23,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71tigGPh-xL._AC_UY218_.jpg
"The Motor Vehicle (Amendment Only) Act, 2019 (Diglot Edition) English, Hindi",870,,,17-Sep-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81PAyR+2dSL._AC_UY218_.jpg
People Power Transform your business in the era of safety and wellbeing,250,,,01-Jan-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61Rj1ARCAhS._AC_UY218_.jpg
"The Wild Life (Protection) Act, 1972, 2023 Edition",777,,,31-Dec-21,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81VykMhcHdL._AC_UY218_.jpg
Supreme Court's AOR Exam- Leading Cases : Case Notes & Summery of 64 Leading Cases for Paper IV,775,,,01-Jan-19,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61piErhp-wL._AC_UY218_.jpg
Jhabvala Public International Law - Jhabvala,769,,,01-Jan-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61exBOeMPBL._AC_UY218_.jpg
Amar Law Publication's Collective Violence & Criminal Justice System for LL.M Students by Dr. Sheetal Kanwal & Dr. Farhat Khan,419,,,18-Oct-23,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51tK6ZQkX9L._AC_UY218_.jpg
"Special Marriage Act, 1954",416,,,01-Aug-11,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71iKT6cjnUL._AC_UY218_.jpg
A DICTIONARY OF LAW 9E P,395,,,01-Oct-02,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81yONUGnmmL._AC_UY218_.jpg
Law Of Estoppel And Res-Judicata,0,,,01-Jan-23,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/41d5dIOlW0L._AC_UY218_.jpg
"Administrative Law Guide (Descriptive Answers, Short Notes, Case Laws, Solutions to Problems and Model Question Paper)",85,,,15-Jan-02,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71N7nzclmJL._AC_UY218_.jpg
A To Z OF LAWS OF LAND AND PROPERTY DISPUTES,495,,,01-Jan-21,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71e+cXxlFfL._AC_UY218_.jpg
CONTRACT - | By R.K. Bangia [ Edtion 2019 - 2020 ],295,,,01-Jan-17,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71RzgcAzFTL._AC_UY218_.jpg
Law's Empire (Legal Theory),80,,,31-Oct-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81Bq5spAGpL._AC_UY218_.jpg
Pharmaceutical Jurisprudence Second Year Diploma In Pharmacy (Pb 2019),855,,,19-Feb-21,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/41SBp24cDjL._AC_UY218_.jpg
"Constitutional Amendments Chart | Indian Constitution | Latest Updated 2024 | Laminated | Useful for Competitive Examination Preparation Such as Civil Services, Law etc","3,299",,,24-Oct-21,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/91BQysb4L2L._AC_UY218_.jpg
"Principles of Statutory Interpretation (also including General Clauses Act, 1897 with notes)",85,,,14-Mar-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/31hgjilOofL._AC_UY218_.jpg
OJS Question Bank 1975-2021,385,,,29-Jun-20,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71RLz37Z+-L._AC_UY218_.jpg
"Multi-State Co-Operative Societies Act, 2002 Alongwith The Multi-State Co-Operative Societies Rules, 2002",700,,,01-Jan-23,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/41w3AL+w3TL._AC_UY218_.jpg
Commercial Contracts,605,,,01-Dec-10,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/41BvqsUoWPL._AC_UY218_.jpg
Criminal Manual ( Pocket Size) [Hardcover] Law & Justice Publishing Co,484,,,01-Jan-21,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51jn57LEgDL._AC_UY218_.jpg
"The Inland Vessels Act, 2021",670,,,24-Jul-23,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51OP04hIFuL._AC_UY218_.jpg
GUIDANCE NOTE ON REPORT OF THE BOARD OF DIRECTORS,160,,,01-Jan-20,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/41ZWkhtjJyS._AC_UY218_.jpg
"COMPANY LAW (B COM SEMESTER 2, PAPER BC: DSC-2.2) Under NEP (Edition 2023)",287,,,15-Jan-17,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51yHpsBuusL._AC_UY218_.jpg
"Taxmann's GST Law & Practice – Unique/Concise Compendium of Updated, Amended & Annotated text of CGST/IGST Acts along with Gist of Relevant Rules, Notifications, Forms, etc. [CGST/IGST Amdt. Act 2023]","3,016",,,01-Jun-10,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61bMKgXLmxL._AC_UY218_.jpg
Handbook on Wildlife Law Enforcement in India,"2,865.00",,,30-Nov-20,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51fXSD-09cL._AC_UY218_.jpg
Constituent Assembly of India: Springboard of Revolution,"4,021",,,01-Jan-18,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81LDY7uCkbL._AC_UY218_.jpg
Law of evidence (An Answer Manual for Judicial Services Examinations),100,,,28-Feb-09,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71rTigYpkEL._AC_UY218_.jpg
"Stay the Hand of Vengeance: The Politics of War Crimes Tribunals: 142 (Princeton Studies in International History and Politics, 142)",890,,,01-Jan-17,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71Zj2JuBYXL._AC_UY218_.jpg
Lloyd's Introduction to Jurisprudence 9/ed,588,,,01-Jan-20,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/41vEVCzAdFL._AC_UY218_.jpg
Court Jester,"1,862",,,12-May-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/91+8UCjzF+L._AC_UY218_.jpg
HINDU LAW - (FAMILY LAW -1) : Law Exam Times Q Answer Series,349,,,01-Jan-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61OAen9c0CL._AC_UY218_.jpg
"THE DRUGS AND COSMETICS ACT,1940 BARE ACT 2021 EDITION",0,,,01-Jan-20,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/915pZxqOZ7L._AC_UY218_.jpg
Pandemics: Insurance and Social Protection (Springer Actuarial),"2,640",,,01-Jan-19,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61U6qq2sT-L._AC_UY218_.jpg
"Drafting Contracts: Basic Principles, 1st Edition 2022",100,,,01-Jan-23,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/41J+4BfULnL._AC_UY218_.jpg
"RERA : REAL ESTATE (REGULATION AND DEVELOPMENT) ACT, 2016",70,,,01-Jan-23,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/718+1Q6q2mL._AC_UY218_.jpg
Universal's Guide to LL.M. Entrance Examination,490,,,01-Jan-23,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71GmfeyUEtL._AC_UY218_.jpg
Select Constitutions,375,,,01-Dec-13,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51IukZx9z+L._AC_UY218_.jpg
LAW OF TRANSFER OF PROPERTY 6th Edition,385,,,01-Jan-20,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51sPxKklu4S._AC_UY218_.jpg
"NISM's Merchant Banking – Provides a basic understanding of capital market functions, the processes involved in various functions of registered Merchant Bankers and the regulatory environment","1,887",,,27-Mar-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61eOlhtLDKL._AC_UY218_.jpg
Law of Limitation,150,,,01-Jan-21,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/811Db8UPx2L._AC_UY218_.jpg
Space Security: Emerging Technologies and Trends (First),629,,,01-Jan-17,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61Xe+iC0V4L._AC_UY218_.jpg
Space Law: In the Era of Commercialisation,120,,,01-Jan-20,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61G-wtKFTdL._AC_UY218_.jpg
"The Arms Act, 1959 [2021 edn.]",530,,,15-Feb-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71krClKymbL._AC_UY218_.jpg
An Introduction to the Philosophy of Law,340,,,01-Jan-19,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71bmKG-MeVL._AC_UY218_.jpg
Celebrated Trials in India: 1,314,,,17-Apr-23,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51UZ6iIt2mL._AC_UY218_.jpg
Linguistics Simplified : Syntax / E1 By D.thakur-english-bharati Bhawan (english),895,,,01-Jan-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81ObmiP529L._AC_UY218_.jpg
"Bar Council of India Rules alongwith Scheme, Acts & Notifiactions",999,,,27-May-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71cXiqecc3L._AC_UY218_.jpg
"Relevancy, Proof and Evaluation of Evidence in Criminal Cases - 2/edition",403,,,01-Jan-16,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/414TEftfxtL._AC_UY218_.jpg
"The Murder Rule: the gripping new crime thriller from the international, critically acclaimed bestselling author of The Ruin",155,,,18-Aug-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61DVtkbi8TL._AC_UY218_.jpg
AIBE (All India Bar Examination) 20 BARE ACTS WITHOUT NOTES AND COMMENTS / Latest Edition,850,,,01-Dec-10,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71+-Sh21pgL._AC_UY218_.jpg
Textbook on The Transfer of Property Act 6th Edition,130,,,06-Oct-05,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81D1jvleUIL._AC_UY218_.jpg
CODE OF CIVIL PROCEDURE (Questions and Answers with Case Materials) by Prof. Dr. Rega Surya Rao / Useful for Law Exam Preparation / Latest,277,,,01-Jan-20,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81IPdg8MUmL._AC_UY218_.jpg
JHARKHAND LAND MANUAL ( Land Act & Law ),103,,,01-Jan-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/519D7Qmt8hL._AC_UY218_.jpg
Digest on Divorce for Husband,425,,,01-Jan-21,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81GowBJcgKL._AC_UY218_.jpg
STUDIES IN JURISPRUDENCE & LEGAL THEORY | CENTRAL LAW AGENCY | Edition : 2023,"25,299",,,31-Jan-23,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61eL8ih5R9L._AC_UY218_.jpg
"Sexual Harassment At Workplace-Detailed Analysis Of The Sexual Harassment Of Women At Workplace (Prevention, Prohibition And Redressal) Act, 2013: A ... Prohibition and Redressal) Act, 2013",196,,,01-Jan-20,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/41YMcfCn53L._AC_UY218_.jpg
Commentaries On Motor Vehicle Act And Rules,"5,582",,,01-Jan-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81E-hLOIaeL._AC_UY218_.jpg
Taxmann's Direct Taxes Ready Reckoner (DTRR) | A.Y. 2022-23 & 2023-24 – Illustrative Commentary on all Provisions of the Income-tax Act for 40+ years with Focused Analysis | 46th Edition,"2,970",,,21-Jun-21,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71bo5jot2rL._AC_UY218_.jpg
A Handbook on Official Letter Writing and Legal Drafting,225,,,01-Jan-23,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71ofymKRtQL._AC_UY218_.jpg
Jhabvala Notes on Human Rights for B.S.L & L.L.B by Prof. H. D. Pithawalla,225,,,01-Jan-21,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61caQdhyC4L._AC_UY218_.jpg
Solved Paper For U.P. Higher Judicial Services Pre And Main Examination,764,,,01-Jan-19,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61G6CCcdwWL._AC_UY218_.jpg
Infrastructure Law and Practice,607,,,01-Feb-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71C4-2EWKpL._AC_UY218_.jpg
Handbook on Land Revenue Documents,576,,,01-Jan-23,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/41htxopaqKL._AC_UY218_.jpg
FAQs on the POSH Act,50,,,01-Jan-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61AcYNrEwjL._AC_UY218_.jpg
"The Constitution of India - As amended by The Constitution 105th (One Hundred and Fifth Amendment) Act, 2021",85,,,01-Jan-14,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81jVH-UHcML._AC_UY218_.jpg
Harmony amidst Disharmony: The International Framework (The Arbitration Series – Volume 2),"3,534",,,01-Mar-23,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81Fcbr061dL._AC_UY218_.jpg
Taxation Laws,"1,996",,,01-Jan-18,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51ykpOWow7L._AC_UY218_.jpg
"NISM's Interest Rate Derivatives – Covering the basics of interest rate derivatives, trading strategies using interest rate derivatives, clearing, settlement and risk management, etc.",432,,,01-Jan-23,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61Rn8BIJSNL._AC_UY218_.jpg
Banking Law And Practice,264,,,01-Jan-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/41rNPnXrHoL._AC_UY218_.jpg
Indian Peter: The Extraordinary Life and Adventures of Peter Williamson,100,,,19-Nov-19,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81iKc5q0hvL._AC_UY218_.jpg
Coat Pocket Code of Civil Procedure with Limitation Act Latest 2021 Palmtop Edition with Schedules and Model Notice Form Templates,"32,404",,,01-Jan-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51pUIFirS5L._AC_UY218_.jpg
"The Prevention of Money-Laundering Act, 2002 [2022e] [Paperback] Lexis","2,793",,,01-Jan-23,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71OypygZ1hL._AC_UY218_.jpg
Criminal Law-1 Cases and Materials - by Dr. Ashok K. Jain,140,,,18-Jul-20,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61Y-uu5ZsqL._AC_UY218_.jpg
Snowwhite's The Maharashtra Ownership Flats (MOFA) & Apartment Act and Rules along with RERA - Bare Act,115,,,01-Jan-20,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61eY3ZhTqaL._AC_UY218_.jpg
Concise Law Dictionary,164,,,05-Jan-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/91jCa9gqmiL._AC_UY218_.jpg
"Commercial's The Explosives Act, 1884 - 2022/edition",749,,,01-Jan-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/91TQvSEJDkL._AC_UY218_.jpg
INCOME TAX PENALTIES WITH PROCEEDINGS IN FACELESS ERA AND ERSTWHILE CONCEALMENT PENALTY (2021) by TAX PUBLISHERS,575,,,01-Jan-15,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61jNmjTisBS._AC_UY218_.jpg
Guide to Judicial Service Examination - 2000 Questions & Descriptive Answers with Quotes from Judgements/Act,"16,490",,,01-Jan-16,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61W0ARFnoYL._AC_UY218_.jpg
jhabvala indian evidence act,"4,990",,,01-Jan-21,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71Njd7KzPWL._AC_UY218_.jpg
LABOUR LAW - I (Questions and Answers with Case Materials) by Prof. Dr. Rega Surya Rao / Useful for Law Exam Preparation / Latest,180,,,01-Jan-16,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/8129+KV8LqL._AC_UY218_.jpg
"Insecticides Act, 1968 with Rules",395,,,07-Nov-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/91MVqXsmYtL._AC_UY218_.jpg
"The Constitution of India by P M Bakshi, 19th Edition 2023",549,,,01-Jan-21,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/31X8YCiRclL._AC_UY218_.jpg
"Law of Crimes (Indian Penal Code, 1860) (Questions and Answers)",199,,,01-Jan-21,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61ARLa3rnWL._AC_UY218_.jpg
International Law & Human Rights,650,,,30-Mar-17,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/41uKgBtfL8L._AC_UY218_.jpg
The Ultimate Guide to Supreme Court Advocates on Record Examination Latest 2nd 2023 EDITION whitesmann,709,,,01-Jan-16,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/515o2CRd0CL._AC_UY218_.jpg
The Code of Civil Procedure (Solved Problems)English,275,,,01-Jan-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51ORi++PIeL._AC_UY218_.jpg
Family Laws -- Bare Act Without Short Notes,750,,,01-Jan-16,https://m.media-amazon.com/images/I/71kOL5pPR7L._AC_UY218_.jpg
"Mansi's C.C.S. University Meerut B.A. LL.B 5 Year Integrated Cours, Study Package Semester - 1 ( General English-I, Sociology-I, Political Theory-I, Economic-I, Indian History-I, )","1,634",,,17-May-23,https://m.media-amazon.com/images/I/71f5xCdXcBL._AC_UY218_.jpg
"Speed Reading: How to Increase your Reading Speed, Learning Abilities and Comprehension","13,495",,,01-Jan-21,https://m.media-amazon.com/images/I/61j3HH8qDOL._AC_UY218_.jpg
Text Book on Environmental Law,725,,,01-Jan-18,https://m.media-amazon.com/images/I/81C7SzuD1wL._AC_UY218_.jpg
"The Arbitration and Conciliation Act, 1996 Bare Act - Latest Edition - 2023 - Professional",499,,,29-Apr-22,https://m.media-amazon.com/images/I/81K0iuY4eYL._AC_UY218_.jpg
A Global Perspective of Victimology and Criminology,735,,,01-Jan-21,https://m.media-amazon.com/images/I/71g8C7bnvJL._AC_UY218_.jpg
"National Highways Act, 1956 with allied Acts and Rules, NHAI, Control of National Highways, Collection of Fees, Procedure for Investigation, Determination of Fees and Collection etc. Rules",504,,,10-Mar-23,https://m.media-amazon.com/images/I/71vQ6rjdH1L._AC_UY218_.jpg
